House_Age,Number_of_Occupants,Temperature,Humidity,Day_of_Week,Is_Holiday,Appliance_Usage,Outdoor_Light_Intensity,Window_Open,Hour_of_Day,AC_Usage,Heater_Usage,Total_Energy_Consumption
11,1,20.21658756406968,58.36339832144423,0,0,2.0534297476441616,2798.9280922360194,0,8,1.7502019511517994,1.8727269679977048,7.06
22,6,18.297294915769534,72.80495800888762,2,0,3.2961248849159084,1750.076005906344,0,18,0.4493593885801165,1.7411725283542567,7.1
42,4,24.87243403539992,68.38395126104223,2,0,2.055579241222116,3419.185302541452,1,12,1.406560767370592,1.030217082622403,5.7
35,3,19.865286913641633,64.31483429483202,6,1,3.5735343407188616,3938.433953416713,0,17,0.9180239185088461,1.5725839913133908,7.86
29,6,18.376553218208226,40.46960764771616,3,0,1.8786063638331831,5195.047518289704,1,21,0.9852498779982313,1.1871141882794523,4.73
42,1,14.64855139936145,54.64795948596265,2,1,2.9345168509733797,3722.731272116885,0,6,0.8387720037500314,1.3847050864399373,6.15
28,6,16.47087479564852,52.88816106092097,5,0,2.2720730268962015,5937.816664541017,0,9,0.7209420281086683,1.3121226068458256,5.31
18,5,17.08351030310073,63.40536140544921,1,0,3.087028910979253,4601.825192790971,0,21,0.0,0.9369030981358039,6.05
14,4,20.287913175581302,52.094864115806566,3,0,1.6552162328964566,3720.67485164835,0,17,0.10037855917527783,1.4480276132127976,4.29
18,4,19.52580622442938,76.56632795813789,5,0,2.2224427479020705,4279.642553984786,0,17,0.09053537373595955,0.3058960425692485,4.25
28,6,18.866060403627124,64.67447237396277,0,0,2.447363210657642,2734.4611014283582,1,7,1.4103413395503475,0.3497967453909339,5.54
24,2,13.581096900987095,63.85755913832969,3,0,1.4254881811942945,3728.33153941881,1,6,0.6077892747001084,0.0,3.16
8,4,16.97187574152237,40.33798448122494,6,0,1.8923796134719177,3785.8424413202974,0,4,0.0,0.3978700051554264,3.13
42,5,22.639002056019415,44.23588085476989,0,0,0.8603741599921033,4231.9089331922805,0,1,1.3945981409750043,1.5077880589809884,4.88
45,4,29.295409238703474,47.123779316871875,3,0,2.8771702424536816,3649.0894943464605,0,8,1.1298063095543502,0.7648155079527962,5.26
8,2,30.003223332443223,55.12631363345588,6,0,3.2942057105924447,4559.484160435735,0,3,0.6187818719134242,0.5605187243884127,5.59
4,4,31.998727275808424,72.86706710464074,2,0,1.1086083729884462,2070.908502999252,0,9,1.7173444945760814,0.0,4.19
27,4,23.316552355658388,43.58659990083463,1,0,1.3288716177027402,5325.644491320076,1,7,1.6779586211487962,1.213273730870171,5.34
36,2,21.722637736966533,30.684749419531798,3,0,1.5411884584696522,3973.677063416417,0,2,0.16686326693009046,0.9650040445349993,3.37
5,4,25.170742118854722,76.50281563226201,5,0,1.2266378634799608,4916.397443897906,0,4,0.7611499192871232,0.447896046029941,4.22
33,6,20.209263364400794,48.08580160497522,4,0,2.899355605067371,5249.4960221345345,0,6,2.3450761742249275,1.0891529189629152,7.68
49,3,26.013785543729632,54.04891000091822,2,0,1.808176141798611,4221.5008335648745,0,6,2.528283847152379,1.0863672416721566,6.06
34,6,21.19604017077684,70.11439447130127,3,0,2.7501979738316873,5040.553782621358,1,11,1.3551618798222553,0.9980464884778065,6.33
30,4,23.384253585862215,72.5678927173808,2,1,1.7524828432004438,4431.368732818828,0,6,1.057541849845453,0.35443662279970656,4.49
8,1,18.354067633745956,41.308840568203536,4,0,2.1596148947081684,4381.264056131447,0,12,1.1628585601441026,0.42921506752365735,4.39
39,1,26.82271852368087,59.02552337501108,5,0,3.538492280572312,3413.5007982261013,1,7,1.6196978214117415,0.9295728542344731,6.93
47,3,17.07468751092247,75.89880750238537,2,0,1.3445030840707646,5449.682112501574,0,11,0.23788178983553387,0.0,3.02
26,4,18.819356621558065,55.637182651965766,2,0,1.9381462170874382,4131.153325479394,0,9,0.7795736999073885,0.0,3.75
37,5,20.319375720078707,71.60635156339723,3,0,2.9176635242385602,5673.94203932183,1,14,0.8313439835195824,0.7553301094884612,5.81
34,4,17.81757394598029,57.48296391144179,2,0,2.1814808133121644,2660.7986203700284,0,9,2.1625331044329252,1.7085769506773092,6.33
7,1,24.8322583057374,71.52342739359722,5,0,2.6886548545929503,3287.7733067735203,0,15,1.518724171576506,0.3934958284183134,6.13
40,2,22.649512898051768,74.97075125082245,3,1,2.5017363556187564,2677.1251439758057,0,5,0.6487431867122018,1.1653422201310704,5.31
28,3,17.11943446622402,81.02026914651677,1,0,0.9932665596637444,5304.895243532441,1,7,1.4620435501209472,1.5393933253562375,5.89
39,2,19.393238071167463,62.111852310376975,4,0,3.8990827815640863,4716.437563576616,1,8,1.7581720436388388,0.6543815440237907,7.64
39,5,22.700402571079078,49.12247743013168,5,0,2.4006635648859915,2154.943908432112,1,0,0.4978299354605801,0.9814910786055847,5.0
28,4,23.041118779545624,59.12566701836818,5,0,4.094773688299772,2987.296777471315,0,23,2.127279022147244,1.61907040225982,8.92
14,5,17.225541346948802,59.98804533753379,0,0,2.8380781852643735,2639.4014991676654,1,6,1.4954022368301805,0.5810405883251263,5.95
38,2,22.081828065862613,55.168525486790706,4,0,3.8166610314597973,5233.1366496418805,0,8,2.069578342171915,1.190550756799463,8.08
4,4,25.11607481277553,66.0420017561474,2,0,3.5222763263041394,5449.383291510021,0,0,1.4060214576643881,1.0564440750360455,7.27
42,6,20.48341327316265,63.501379752105436,5,0,3.7288819265440303,3437.8052583350704,0,22,0.3402997145229133,1.0232382810426104,7.08
18,6,16.871379519539623,59.25222544265607,3,0,2.2772145977028235,1517.3333711963269,1,4,0.5720584385702384,1.27693656806725,5.83
44,5,28.661113108758077,88.01423756911313,0,0,4.287119376195251,1622.994419731133,0,6,1.0396965974893657,0.6630888894704174,8.18
48,6,25.143585139055105,42.803220398319,0,0,2.0280032970579516,5572.746364498967,0,5,0.0303268760214519,1.004775532341244,4.23
25,6,19.923197619410395,60.506919390405784,6,0,2.8626883842894895,5482.4840914444585,0,13,0.061863099401947896,1.683718184316234,6.19
7,1,22.476909138130125,55.14574900200389,5,0,3.363131231153204,5869.3970544944905,0,16,2.639317698313798,1.8672178729794833,8.29
38,6,20.22245272265401,27.318644781062375,2,0,5.672246813165804,3850.3326209885627,0,0,1.0713431201134656,0.08111083398957752,7.66
28,1,17.051404935230448,45.56390125745596,5,0,3.5939319339518914,1532.0215911950627,0,6,1.9942095140509706,0.49007034889054274,7.22
5,3,25.414638315445952,33.79283430892734,0,0,1.9739186751958213,4588.863145922769,0,18,2.4384740899438304,0.8247502058487987,5.3
3,1,30.329831617152625,67.53560829672665,3,0,2.7693572078343665,3414.275559743079,0,5,0.10376213108663201,1.0249834158265645,5.17
44,1,26.528837621627666,36.1424390935119,2,0,1.1536924685829402,6125.343263117791,0,14,1.4292977205194444,0.7665083442474544,3.71
31,2,23.229733787987907,34.371676800632294,5,0,3.969921722538817,4823.127156521009,1,11,1.4254582373175118,0.700687211028584,7.06
47,1,20.416283734132218,51.923443126628975,4,0,0.5,4239.4347744587585,1,15,0.023174520057184678,0.7640361308223447,2.07
42,1,10.0,49.790203833429885,2,1,2.3275171305514317,3524.751715523206,1,6,2.1466533335640943,0.94068900453752,6.34
20,2,29.84841227477751,49.033218358328774,2,0,4.695699264908739,5611.181751239583,0,15,0.8305546498497779,1.5535682045046277,8.31
19,1,18.667739242833953,38.671938044635375,0,0,3.2597830067369755,3141.021581148611,0,3,2.4614048197830334,0.1459602289374361,6.19
48,6,26.167599677990655,68.43521305376709,5,0,2.9897790316551394,2336.1891841481415,0,4,0.10179362504320189,0.08000930870934708,4.49
11,1,26.706903803740214,52.38742193280385,1,0,1.3081921210917176,4097.229859050491,0,5,1.6070687895968727,2.4194411966015616,5.77
40,3,26.565617088602743,69.5872479126225,6,0,3.83083943998287,5306.378328510317,0,7,0.0,0.0,5.25
3,1,15.00546168525629,40.23439024608935,0,0,1.5855815283524692,5969.895787559212,0,7,0.46675869047767604,1.7008989101942602,4.51
23,1,26.914978267548346,45.41074895046593,5,0,1.5938591001693594,2110.009773103919,0,14,1.1976017101315202,1.3768045666006898,4.86
7,3,19.625285529132643,41.895493046416135,5,0,3.8290868319415243,5526.010045650797,0,18,0.643999036964439,0.6493362283626136,6.46
23,2,21.552709753763388,54.61941656700739,1,0,1.5523470123469978,3925.2613298336864,1,0,2.4636294193514843,1.4305482621845198,6.35
7,6,21.401445205881036,44.85176860319369,2,0,1.0365242177243503,4970.281463257069,0,0,1.7977166727667162,1.4033955690087132,5.01
46,1,18.91991140289036,71.17087066108303,2,0,1.5359514638808678,2286.5709466565513,1,6,0.7656616558122612,0.0,3.53
34,6,20.50737312195482,21.190103204200334,6,0,2.6891770161873656,3539.109818903848,0,0,2.047687407791993,1.6813026427972066,6.41
42,5,22.704225551595147,80.33468751492315,5,1,1.997529764350396,4777.395061986999,1,17,0.0,1.8831643256822934,5.79
19,6,17.298686911433354,50.474287406742455,4,0,4.3167008599855485,4000.7264354071117,0,19,1.140633166553197,1.2814103639237846,7.72
9,2,13.83435694896907,43.383222117798226,0,0,2.5341962133920735,3854.6638839090265,0,9,0.43061089976001143,0.5209904073784539,4.19
48,2,26.468356794967512,82.63358959503122,4,0,1.25981715054259,3593.4755902586057,1,22,1.851577044875424,0.7354713655552618,5.55
18,1,23.444429644730704,53.49270575048729,3,0,0.6320027559813766,4006.738294258222,1,18,0.5080519186943118,1.4094734658869223,4.09
41,3,12.684201417154801,50.54019417920118,2,1,3.4004746429040167,4027.01921951418,0,12,0.14230787947229928,0.07332314010833152,5.11
48,2,24.031755482224508,45.7406058028392,5,0,2.8002488476858116,2642.535300131156,0,14,0.8314738452585144,0.1717764725669112,4.94
45,3,21.090724013134043,51.035548046004415,5,0,3.1083778573191396,3331.5527320916303,0,2,2.619080492419177,0.08842739316891512,6.84
42,5,15.489003091775508,62.298383764525454,4,0,2.0730637982161944,4712.935536194918,0,3,1.5580733258770796,1.0317774836472238,5.76
25,3,19.27258521307371,62.7729401759938,3,0,2.6541991684608957,3841.8715605926577,1,10,1.9492104292031567,0.49849528436364954,6.25
14,4,23.846326587672213,37.14238169803919,1,0,3.690645549053216,4593.046404300999,1,17,0.3236617424654611,0.7220664792868111,5.74
44,3,17.037024652975415,37.45331508245603,0,0,2.5055314720178847,3800.961067133016,1,17,0.0,1.3610477366051739,4.24
25,2,16.913051393228972,70.4203581582358,6,0,1.3527049654392214,3314.3736574021905,0,11,0.0,1.1815103093788923,4.28
19,3,19.166616934762377,47.082688647919674,3,0,3.222777502854094,5227.8553995408565,0,12,0.505375162074018,1.1064836501435835,5.55
39,3,17.27700578768247,54.129539351493676,0,0,2.1510472318403124,4771.957124856527,0,18,1.8800712755917854,1.3955892750490473,6.73
15,4,16.488701596679512,56.823363597211966,2,0,3.466196236968318,3870.111004377313,1,11,1.066387607128952,1.792081917459095,7.6
16,4,16.40333549640287,77.01422822473327,5,0,2.5254717605653125,4930.681576163925,1,18,1.2852956254975543,0.9358348085071684,6.8
27,1,24.16479456545173,74.84690240423933,1,0,3.3618166084415604,4745.138069578359,0,19,1.0556802404946086,0.21859152166921503,5.83
40,2,17.465287112269788,60.12577029398581,2,0,3.007021044055524,3313.7348835388084,0,6,1.0236026635236475,0.22276634454928013,5.59
10,1,27.410570446829254,44.87632307207825,3,0,3.798018761841916,4198.539286755285,0,2,1.1084181094428451,0.6541664577569676,5.73
4,4,32.78309813350763,89.718461878454,1,1,3.4620752790157594,4452.553297161848,1,8,1.1719819674976124,1.338894759279759,8.13
19,3,21.185871625331444,65.5117500792235,3,1,1.1951916638227933,4586.009289691782,0,17,1.7267854277206656,0.007036435663507756,4.3
28,4,32.08533782763007,75.50569748246693,6,0,0.6263680628575135,6111.591646583665,0,2,1.25845799520854,0.5419036255332325,3.95
21,5,24.711668079457883,51.42422652771942,0,0,2.423046061695499,4773.762806972471,1,20,2.2106444737708406,1.4482583476040576,7.22
47,3,22.810959239864843,37.65629745488758,2,0,3.1018221477150814,4788.930587178211,1,3,1.7666223895148034,0.0,5.35
14,1,21.68957203490999,62.633992717808766,0,0,1.7746595227604884,2696.932094962837,1,17,1.6962650570834574,1.4624966793100966,6.17
33,3,12.222952406064342,55.25122781803682,1,0,2.9456583048755207,7184.546299875808,1,12,0.40824273609101347,0.5800002150194972,5.52
48,5,19.74825870723827,79.77831916587354,4,0,2.9035239124733665,2454.6091507129586,0,9,0.23740091396335394,0.881473155130054,5.82
10,4,16.376347320245028,53.47967409733939,0,0,2.427014271830327,3337.12183287449,0,9,0.0,0.0,3.53
19,2,26.376214217334713,48.310005430305424,1,0,1.8653577902287664,3388.449511240736,0,13,1.6260100708856728,1.1406454430334874,5.59
30,6,30.565805562691093,74.25116211766732,1,0,1.4806250472344797,3622.3534148883364,1,6,1.1924560278601168,1.563268979031287,5.54
22,2,23.072812163458895,48.72377575002069,3,0,4.979173879238827,2947.612992577089,0,21,1.2397975873521807,0.3550941805292258,7.39
3,2,23.25936913765243,50.866650134097355,0,0,0.5,2055.6211208340496,0,12,0.0,0.2551668204348252,1.52
37,4,26.812609403146766,31.833170779336708,2,1,1.2611573090361943,5415.555134865243,1,9,0.6086637642810706,0.8266675205754193,3.76
41,2,22.592503213850932,71.91390342016452,0,0,5.100460661608913,3381.4834968299992,0,17,1.4348838828062784,1.4170530361330718,9.25
18,5,28.015205055449496,52.33550273027229,3,0,1.4669806721712675,1456.5231813783344,1,0,1.5169012522213112,1.0786641270582822,4.96
11,4,33.82464417494745,37.334997624593555,1,0,1.9373592479217838,3657.265296750177,1,8,0.26811682906564704,0.30227213463389363,3.4
48,2,29.22121732561351,72.37965028678391,2,0,3.180074102035804,4533.625680343132,1,5,2.1651878996526532,0.0,6.58
2,6,18.886618241525845,51.006222319866424,4,1,2.981070327393943,2085.254819486653,0,10,0.6731903490073283,0.37910843763987184,5.25
12,1,26.19732287535822,82.27131826166777,5,1,2.943062232188524,4742.308060255997,0,9,0.31638546260995026,0.45679803063932256,5.38
6,4,18.660997984226814,74.15098976501834,2,0,3.9953998798191908,4378.494315275615,1,22,0.08840645854180429,0.2121048127172369,6.04
43,4,20.895352113102046,36.89393316811322,5,0,1.5419520308136139,2955.5536358498016,1,12,1.3802738275666944,0.663646527851271,4.17
40,3,30.218616896691955,65.8391501438144,6,0,2.6749575942475357,4342.879466792054,0,20,0.30530453452369055,0.6228412671074247,4.98
44,2,17.01468163398171,70.76551013596966,0,0,2.4463031215537576,5950.699849400762,0,8,1.4358207385122552,0.10422625352898351,5.55
29,1,20.01830538752016,29.85367119612722,2,0,1.6209707426767295,4067.4258166209984,1,7,1.7051514425305982,0.18291310972605257,3.87
30,6,27.712037986476027,51.1198108105775,6,0,2.603751617336306,3401.741154534755,1,17,1.9035970285888981,1.6063637789222702,6.94
2,5,17.714898742804465,46.94374689495381,0,1,3.0603409467701086,3012.5226859393238,0,18,1.3872406929092038,1.988733897317835,6.97
9,4,12.413092623110419,71.30639292607952,2,0,3.084885185089033,6177.317879256156,0,4,0.24570275318428936,0.6414126015961277,5.93
47,5,14.542024022319996,41.47087858143108,0,0,3.5694361043865808,3749.5511466525268,0,22,0.6346596667498343,1.3582607595717016,6.71
2,5,18.956327548449647,58.97291468699109,5,0,2.459987786094021,3714.5503124369534,0,14,0.8222619190850079,0.754045960526856,5.41
29,5,21.80548847158757,84.02215923107545,1,0,1.4926321536825102,5056.346057023027,0,19,0.6209755499954221,0.0,3.95
33,3,20.482586356534053,24.565063819942658,1,0,1.1159215408812637,4685.97053165022,0,8,0.8085569853165564,2.479143446711271,4.49
10,5,19.440599270581984,56.432728346541076,0,0,2.038588869877089,2345.989899507764,1,1,2.1898978882364233,0.5210980300933221,5.86
34,2,22.384591952885007,56.93824594546362,0,0,1.1473375322628527,4244.515518345112,1,10,1.6672755041381224,0.6996198802733917,4.61
44,2,19.515637787585,20.0,4,0,1.7892939394411709,3413.6540682816976,1,15,1.3063839937901853,1.1189480557906277,5.11
8,1,18.518335623948797,29.875787026853395,0,0,1.318182464976347,5414.087417461388,1,6,1.2535862090604648,0.6366096425402258,3.66
37,1,23.149282747411302,68.00575945605131,3,0,1.8451845147868253,2618.6013528257267,0,3,0.9770580959842361,0.6355191210762099,4.9
33,6,22.575569943207828,54.153209884292295,5,0,4.283445761626211,4952.668126571967,0,17,1.4996402243436782,0.20412784511950433,7.23
47,5,27.079607539750995,57.934475308458836,0,0,2.376655009736306,1646.5103784926814,1,11,1.7510748391890778,0.947351625590352,6.13
6,5,32.09532882933006,52.81168729704058,1,0,4.072286234544158,4778.016865046238,1,7,0.19989157078845343,0.13317111140700633,5.42
44,3,11.455596307169019,73.67262621430828,2,0,2.917674623197771,4929.384108183936,1,11,1.045313840843875,0.6357364501514168,5.99
40,5,24.596198767935952,91.04864858015807,6,0,1.8775752698231056,2919.6998979358204,1,12,0.0,1.2906599252453743,5.08
45,5,22.795053042822357,71.7175337734715,1,0,2.376704412654301,5039.194667645321,0,11,2.322268143915561,0.0,6.6
19,5,28.391137126717474,20.0,3,0,0.8493180455839979,3849.2712111804362,0,19,1.5167680535460906,0.8745187121926778,4.05
32,4,19.46353231070723,54.45722565285647,2,0,2.1689003727037957,1374.966276220161,0,17,0.8260889114878527,1.1217539875758566,5.63
27,4,20.11496863035105,76.19755964460074,1,0,1.189164209014945,4357.174365852065,1,17,1.3148391501560208,1.0558887302149405,5.22
1,3,15.543101271082953,48.56473447783843,0,0,3.0985523476910717,3034.0392708080362,0,5,1.084085688288577,0.9812774764430445,6.08
43,3,27.12568308927917,76.30772703068253,5,0,2.065108705828963,5116.738475787561,1,19,1.186886034687957,0.6874836450033991,5.16
33,2,22.680009703243876,49.94506022178704,0,0,2.1963878317257817,5572.537397727307,0,16,0.0,0.591647294281469,3.78
40,3,27.631781722866982,36.21640087378151,2,0,2.0820653850976276,3504.9626971242565,0,2,2.072152793854607,0.5907942203222059,4.17
32,6,19.846017101721046,65.813940814945,5,0,3.398393842395638,2693.0698637748856,0,23,2.238521828443866,1.1861870947441238,8.15
5,2,18.64086435125316,61.866288336454524,4,0,1.6101642593276644,3969.049431013886,1,20,0.0,0.32917014359151053,3.6
17,5,25.636078720945658,45.98163298080736,3,0,1.5441590930763214,4879.22158833491,0,3,0.464704109924574,2.396655819994496,5.29
8,3,20.30707968369577,74.51174244837051,1,0,2.842596792982999,3269.503849313004,1,14,1.7575751796029953,0.4431834518560693,6.6
42,6,25.15628209893187,27.17807439015201,1,1,3.586328021412225,4549.38359180299,1,20,0.011011690731105084,1.9045271269549435,6.13
34,3,24.55441172595502,70.78011635209779,3,0,2.831278681889867,5075.2976952391,1,16,2.9194694659506544,0.25743349859519604,7.11
9,3,22.53449032701966,46.8020523208606,1,0,4.686853124691325,5349.122775947791,0,3,2.522062130766896,2.1542273864229005,9.63
23,2,18.96229785513967,81.38104228555682,2,0,1.5657453635916505,4458.2486392133205,0,6,2.3191284764209836,0.201653669941936,5.63
35,2,23.78873376296448,67.26369012753864,4,0,0.5,1931.7438052780935,0,19,2.000582963252511,0.9180173189036644,4.31
